scientificName,taxonConceptID,dataResourceUid,stateProvince,country,zones
Clianthus puniceus,NZOR-6-68402,dr2153,Gisborne Land District,New Zealand,
Clianthus puniceus,NZOR-6-68402,dr2153,North Auckland Land District,New Zealand,
Clianthus puniceus,NZOR-6-68402,dr2153,Taranaki Land District,New Zealand,
Clianthus puniceus,NZOR-6-68402,dr2153,,New Zealand,
Cochlospermum macnamarae,https://id.biodiversity.org.au/node/apni/7093223,dr15860,Western Australia,Australia,
Cochlospermum macnamarae,https://id.biodiversity.org.au/node/apni/7093223,dr15863,Western Australia,Australia,
Coleanthera coelophylla,https://id.biodiversity.org.au/node/apni/2897065,dr376,Western Australia,Australia,
Coleanthera virgata,https://id.biodiversity.org.au/node/apni/2896072,dr376,Western Australia,Australia,
Collocalia esculenta,urn:lsid:biodiversity.org.au:afd.taxon:05f5f1f6-f30f-453c-8983-e82af8b5e292,dr359,,Australia,
Colocasia esculenta var. aquatilis,https://id.biodiversity.org.au/node/apni/2917691,dr15863,Western Australia,Australia,
Colubotelson joyneri,urn:lsid:biodiversity.org.au:afd.taxon:21001944-c73d-4237-9787-f5d7db8accd2,dr1840,Victoria,Australia,
Colubrina asiatica var. asiatica,https://id.biodiversity.org.au/node/apni/2918276,dr15863,Western Australia,Australia,
Comesperma calcicola,https://id.biodiversity.org.au/node/apni/2917522,dr15863,Western Australia,Australia,
Comesperma calcicola,https://id.biodiversity.org.au/node/apni/2917522,dr376,Western Australia,Australia,
Comesperma griffinii,https://id.biodiversity.org.au/node/apni/2905058,dr15860,Western Australia,Australia,
Comesperma griffinii,https://id.biodiversity.org.au/node/apni/2905058,dr15863,Western Australia,Australia,
Comesperma lanceolatum,https://id.biodiversity.org.au/node/apni/2903962,dr15863,Western Australia,Australia,
Comesperma lanceolatum,https://id.biodiversity.org.au/node/apni/2903962,dr376,Western Australia,Australia,
Comesperma lanceolatum,https://id.biodiversity.org.au/node/apni/2903962,dr8212,Western Australia,Australia,
Comesperma pallidum,https://id.biodiversity.org.au/node/apni/2909773,dr15860,Western Australia,Australia,
Comesperma pallidum,https://id.biodiversity.org.au/node/apni/2909773,dr15861,Western Australia,Australia,
Comesperma pallidum,https://id.biodiversity.org.au/node/apni/2909773,dr15863,Western Australia,Australia,
Comesperma pallidum,https://id.biodiversity.org.au/node/apni/2909773,dr376,Western Australia,Australia,
Comesperma rhadinocarpum,https://id.biodiversity.org.au/node/apni/2903941,dr15863,Western Australia,Australia,
Comesperma rhadinocarpum,https://id.biodiversity.org.au/node/apni/2903941,dr376,Western Australia,Australia,
Comesperma viscidulum,https://id.biodiversity.org.au/node/apni/2899847,dr15860,Western Australia,Australia,
Comesperma viscidulum,https://id.biodiversity.org.au/node/apni/2899847,dr15863,Western Australia,Australia,
Comesperma viscidulum,https://id.biodiversity.org.au/node/apni/2899847,dr15865,Western Australia,Australia,
Commelina roensis,https://id.biodiversity.org.au/taxon/apni/51270642,dr15863,Western Australia,Australia,
Commersonia apella,https://id.biodiversity.org.au/node/apni/2901351,dr15860,Western Australia,Australia,
Commersonia apella,https://id.biodiversity.org.au/node/apni/2901351,dr15863,Western Australia,Australia,
Commersonia apella,https://id.biodiversity.org.au/node/apni/2901351,dr15865,Western Australia,Australia,
Commersonia apella,https://id.biodiversity.org.au/node/apni/2901351,dr376,Western Australia,Australia,
Commersonia apella,https://id.biodiversity.org.au/node/apni/2901351,dr8212,Western Australia,Australia,
Commersonia erythrogyna,https://id.biodiversity.org.au/node/apni/2903446,dr15863,Western Australia,Australia,
Commersonia erythrogyna,https://id.biodiversity.org.au/node/apni/2903446,dr15865,Western Australia,Australia,
Commersonia erythrogyna,https://id.biodiversity.org.au/node/apni/2903446,dr376,Western Australia,Australia,
Commersonia erythrogyna,https://id.biodiversity.org.au/node/apni/2903446,dr725,Western Australia,Australia,
Commersonia erythrogyna,https://id.biodiversity.org.au/node/apni/2903446,dr820,Western Australia,Australia,
Commersonia erythrogyna,https://id.biodiversity.org.au/node/apni/2903446,dr8212,Western Australia,Australia,
Commersonia rotundifolia,https://id.biodiversity.org.au/node/apni/2921100,dr15861,Western Australia,Australia,
Commersonia rotundifolia,https://id.biodiversity.org.au/node/apni/2921100,dr15863,Western Australia,Australia,
Commersonia rotundifolia,https://id.biodiversity.org.au/node/apni/2921100,dr376,Western Australia,Australia,
Commicarpus chinensis subsp. chinensis,https://id.biodiversity.org.au/node/apni/2919000,dr15863,Western Australia,Australia,
Connorochloa tenuis,NZOR-6-91803,dr10574,South Island,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,Canterbury Land District,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,Marlborough Land District,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,Nelson Land District,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,Otago Land District,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,South Island,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,Southland Land District,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,Wellington Land District,New Zealand,
Connorochloa tenuis,NZOR-6-91803,dr2153,,New Zealand,
Conospermum caeruleum subsp. contortum,https://id.biodiversity.org.au/node/apni/2889361,dr15863,Western Australia,Australia,
Conospermum coerulescens subsp. coerulescens,https://id.biodiversity.org.au/node/apni/2913004,dr15860,Western Australia,Australia,
Conospermum coerulescens subsp. coerulescens,https://id.biodiversity.org.au/node/apni/2913004,dr15861,Western Australia,Australia,
Conospermum coerulescens subsp. coerulescens,https://id.biodiversity.org.au/node/apni/2913004,dr15863,Western Australia,Australia,
Conospermum coerulescens subsp. coerulescens,https://id.biodiversity.org.au/node/apni/2913004,dr376,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,ALA_Conospermum_densiflorum_subsp_unicephalatum,dr15865,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,https://id.biodiversity.org.au/node/apni/2904366,dr15860,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,https://id.biodiversity.org.au/node/apni/2904366,dr15861,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,https://id.biodiversity.org.au/node/apni/2904366,dr15863,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,https://id.biodiversity.org.au/node/apni/2904366,dr364,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,https://id.biodiversity.org.au/node/apni/2904366,dr376,Western Australia,Australia,
Conospermum densiflorum subsp. unicephalatum,https://id.biodiversity.org.au/node/apni/2904366,dr725,Western Australia,Australia,
Conospermum eatoniae,https://id.biodiversity.org.au/node/apni/2920866,dr15860,Western Australia,Australia,
Conospermum eatoniae,https://id.biodiversity.org.au/node/apni/2920866,dr15861,Western Australia,Australia,
Conospermum eatoniae,https://id.biodiversity.org.au/node/apni/2920866,dr15863,Western Australia,Australia,
Conospermum eatoniae,https://id.biodiversity.org.au/node/apni/2920866,dr15865,Western Australia,Australia,
Conospermum eatoniae,https://id.biodiversity.org.au/node/apni/2920866,dr376,Western Australia,Australia,
Conospermum galeatum,https://id.biodiversity.org.au/node/apni/2893083,dr15860,Western Australia,Australia,
Conospermum galeatum,https://id.biodiversity.org.au/node/apni/2893083,dr15861,Western Australia,Australia,
Conospermum galeatum,https://id.biodiversity.org.au/node/apni/2893083,dr15863,Western Australia,Australia,
Conospermum galeatum,https://id.biodiversity.org.au/node/apni/2893083,dr376,Western Australia,Australia,
Conospermum paniculatum,https://id.biodiversity.org.au/node/apni/2891804,dr1411,Western Australia,Australia,
Conospermum paniculatum,https://id.biodiversity.org.au/node/apni/2891804,dr15860,Western Australia,Australia,
Conospermum paniculatum,https://id.biodiversity.org.au/node/apni/2891804,dr15861,Western Australia,Australia,
Conospermum paniculatum,https://id.biodiversity.org.au/node/apni/2891804,dr15863,Western Australia,Australia,
Conospermum paniculatum,https://id.biodiversity.org.au/node/apni/2891804,dr376,Western Australia,Australia,
Conospermum quadripetalum,https://id.biodiversity.org.au/node/apni/2895621,dr15863,Western Australia,Australia,
Conospermum scaposum,https://id.biodiversity.org.au/node/apni/2899657,dr10574,Western Australia,Australia,
Conospermum scaposum,https://id.biodiversity.org.au/node/apni/2899657,dr15860,Western Australia,Australia,
Conospermum scaposum,https://id.biodiversity.org.au/node/apni/2899657,dr15863,Western Australia,Australia,
Conospermum scaposum,https://id.biodiversity.org.au/node/apni/2899657,dr725,Western Australia,Australia,
Conospermum sigmoideum,https://id.biodiversity.org.au/node/apni/2897241,dr15863,Western Australia,Australia,
Conospermum spectabile,https://id.biodiversity.org.au/node/apni/2886755,dr15860,Western Australia,Australia,
Conospermum spectabile,https://id.biodiversity.org.au/node/apni/2886755,dr15861,Western Australia,Australia,
Conospermum spectabile,https://id.biodiversity.org.au/node/apni/2886755,dr15863,Western Australia,Australia,
Conospermum spectabile,https://id.biodiversity.org.au/node/apni/2886755,dr376,Western Australia,Australia,
Conospermum toddii,https://id.biodiversity.org.au/node/apni/2908156,dr15860,Western Australia,Australia,
Conospermum toddii,https://id.biodiversity.org.au/node/apni/2908156,dr15861,Western Australia,Australia,
Conospermum toddii,https://id.biodiversity.org.au/node/apni/2908156,dr15863,Western Australia,Australia,
Conospermum toddii,https://id.biodiversity.org.au/node/apni/2908156,dr15865,Western Australia,Australia,
Conospermum toddii,https://id.biodiversity.org.au/node/apni/2908156,dr376,Western Australia,Australia,
Conospermum toddii,https://id.biodiversity.org.au/node/apni/2908156,dr725,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr1411,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr15860,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr15861,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr15863,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr364,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr376,Western Australia,Australia,
Conospermum undulatum,https://id.biodiversity.org.au/node/apni/2915372,dr672,Western Australia,Australia,
Conostephium magnum,https://id.biodiversity.org.au/node/apni/2905690,dr15860,Western Australia,Australia,
Conostephium magnum,https://id.biodiversity.org.au/node/apni/2905690,dr15861,Western Australia,Australia,
Conostephium magnum,https://id.biodiversity.org.au/node/apni/2905690,dr15863,Western Australia,Australia,
Conostephium magnum,https://id.biodiversity.org.au/node/apni/2905690,dr364,Western Australia,Australia,
Conostephium marchantiorum,https://id.biodiversity.org.au/node/apni/2907246,dr15860,Western Australia,Australia,
Conostephium marchantiorum,https://id.biodiversity.org.au/node/apni/2907246,dr15863,Western Australia,Australia,
Conostephium marchantiorum,https://id.biodiversity.org.au/node/apni/2907246,dr15865,Western Australia,Australia,
Conostephium marchantiorum,https://id.biodiversity.org.au/node/apni/2907246,dr15866,Western Australia,Australia,
Conostephium marchantiorum,https://id.biodiversity.org.au/node/apni/2907246,dr376,Western Australia,Australia,
Conostephium prolatum,https://id.biodiversity.org.au/node/apni/7181543,dr15863,Western Australia,Australia,
Conostephium uncinatum,https://id.biodiversity.org.au/node/apni/2914008,dr15863,Western Australia,Australia,
Conostephium uncinatum,https://id.biodiversity.org.au/node/apni/2914008,dr15865,Western Australia,Australia,
Conostylis albescens,https://id.biodiversity.org.au/node/apni/6284587,dr15863,Western Australia,Australia,
Conostylis bracteata,https://id.biodiversity.org.au/node/apni/2897215,dr15861,Western Australia,Australia,
Conostylis bracteata,https://id.biodiversity.org.au/node/apni/2897215,dr15863,Western Australia,Australia,
Conostylis bracteata,https://id.biodiversity.org.au/node/apni/2897215,dr15870,Western Australia,Australia,
Conostylis bracteata,https://id.biodiversity.org.au/node/apni/2897215,dr376,Western Australia,Australia,
Conostylis caricina subsp. elachys,https://id.biodiversity.org.au/node/apni/6286722,dr15863,Western Australia,Australia,
Conostylis caricina subsp. elachys,https://id.biodiversity.org.au/node/apni/6286722,dr15865,Western Australia,Australia,
Conostylis caricina subsp. elachys,https://id.biodiversity.org.au/node/apni/6286722,dr364,Western Australia,Australia,
Conostylis caricina subsp. elachys,https://id.biodiversity.org.au/node/apni/6286722,dr376,Western Australia,Australia,
Conostylis dielsii subsp. teres,https://id.biodiversity.org.au/node/apni/6288432,dr15863,Western Australia,Australia,
Conostylis drummondii,https://id.biodiversity.org.au/node/apni/2887304,dr15863,Western Australia,Australia,
Conostylis drummondii,https://id.biodiversity.org.au/node/apni/2887304,dr376,Western Australia,Australia,
Conostylis lepidospermoides,https://id.biodiversity.org.au/node/apni/6290138,dr15860,Western Australia,Australia,
Conostylis lepidospermoides,https://id.biodiversity.org.au/node/apni/6290138,dr15863,Western Australia,Australia,
Conostylis lepidospermoides,https://id.biodiversity.org.au/node/apni/6290138,dr364,Western Australia,Australia,
Conostylis micrantha,https://id.biodiversity.org.au/node/apni/6290560,dr15863,Western Australia,Australia,
Conostylis misera,https://id.biodiversity.org.au/node/apni/2908803,dr15863,Western Australia,Australia,
Conostylis misera,https://id.biodiversity.org.au/node/apni/2908803,dr15865,Western Australia,Australia,
Conostylis misera,https://id.biodiversity.org.au/node/apni/2908803,dr15870,Western Australia,Australia,
Conostylis misera,https://id.biodiversity.org.au/node/apni/2908803,dr8212,Western Australia,Australia,
Conostylis pauciflora subsp. euryrhipis,https://id.biodiversity.org.au/node/apni/6291409,dr15860,Western Australia,Australia,
Conostylis pauciflora subsp. euryrhipis,https://id.biodiversity.org.au/node/apni/6291409,dr15863,Western Australia,Australia,
Conostylis pauciflora subsp. pauciflora,https://id.biodiversity.org.au/node/apni/6290981,dr15863,Western Australia,Australia,
Conostylis rogeri,https://id.biodiversity.org.au/node/apni/6291840,dr15863,Western Australia,Australia,
Conostylis seorsiflora subsp. longissima,https://id.biodiversity.org.au/node/apni/2917862,dr15863,Western Australia,Australia,
Conostylis seorsiflora subsp. trichophylla,https://id.biodiversity.org.au/node/apni/2890679,dr15860,Western Australia,Australia,
Conostylis seorsiflora subsp. trichophylla,https://id.biodiversity.org.au/node/apni/2890679,dr15863,Western Australia,Australia,
Conostylis seorsiflora subsp. trichophylla,https://id.biodiversity.org.au/node/apni/2890679,dr376,Western Australia,Australia,
Conostylis setigera subsp. dasys,https://id.biodiversity.org.au/node/apni/2899869,dr15863,Western Australia,Australia,
Conostylis setigera subsp. dasys,https://id.biodiversity.org.au/node/apni/2899869,dr725,Western Australia,Australia,
Conostylis wonganensis,https://id.biodiversity.org.au/node/apni/2898066,dr15860,Western Australia,Australia,
Conostylis wonganensis,https://id.biodiversity.org.au/node/apni/2898066,dr15861,Western Australia,Australia,
Conostylis wonganensis,https://id.biodiversity.org.au/node/apni/2898066,dr15863,Western Australia,Australia,
Conostylis wonganensis,https://id.biodiversity.org.au/node/apni/2898066,dr376,Western Australia,Australia,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr10574,South Island,New Zealand,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr2153,Canterbury Land District,New Zealand,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr2153,Marlborough Land District,New Zealand,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr2153,Otago Land District,New Zealand,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr2153,South Island,New Zealand,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr2153,Wellington Land District,New Zealand,
Convolvulus verecundus,https://id.biodiversity.org.au/name/apni/189730,dr2153,,New Zealand,
Cooktownia robertsii,https://id.biodiversity.org.au/name/apni/178907,dr15860,Queensland,Australia,
Coopernookia georgei,https://id.biodiversity.org.au/node/apni/2907729,dr15863,Western Australia,Australia,
Coopernookia georgei,https://id.biodiversity.org.au/node/apni/2907729,dr376,Western Australia,Australia,
Cooraboorama canberrae,urn:lsid:biodiversity.org.au:afd.taxon:fa3dfc36-f165-4f24-b846-47c2f560b725,dr364,Australian Capital Territory,Australia,
Cophixalus concinnus,urn:lsid:biodiversity.org.au:afd.taxon:abfe518d-2c58-4c08-9c5b-172fa60e4aa5,dr340,Queensland,Australia,
Cophixalus concinnus,urn:lsid:biodiversity.org.au:afd.taxon:abfe518d-2c58-4c08-9c5b-172fa60e4aa5,dr341,Queensland,Australia,
Cophixalus concinnus,urn:lsid:biodiversity.org.au:afd.taxon:abfe518d-2c58-4c08-9c5b-172fa60e4aa5,dr344,Queensland,Australia,
Cophixalus concinnus,urn:lsid:biodiversity.org.au:afd.taxon:abfe518d-2c58-4c08-9c5b-172fa60e4aa5,dr346,Queensland,Australia,
Cophixalus kulakula,urn:lsid:biodiversity.org.au:afd.taxon:09e0fa40-8e7b-447d-89be-3e6aba2ed039,dr344,Queensland,Australia,
Cophixalus mcdonaldi,urn:lsid:biodiversity.org.au:afd.taxon:24b1b668-bb91-42ef-a906-2f215ef591bd,dr344,Queensland,Australia,
Cophixalus monticola,urn:lsid:biodiversity.org.au:afd.taxon:cfedc2d5-7752-4326-8c5c-ed9463576257,dr344,Queensland,Australia,
Cophixalus neglectus,urn:lsid:biodiversity.org.au:afd.taxon:54be80d1-37c0-4b30-b26e-56e58163f4cb,dr340,Queensland,Australia,
Cophixalus neglectus,urn:lsid:biodiversity.org.au:afd.taxon:54be80d1-37c0-4b30-b26e-56e58163f4cb,dr343,Queensland,Australia,
Cophixalus neglectus,urn:lsid:biodiversity.org.au:afd.taxon:54be80d1-37c0-4b30-b26e-56e58163f4cb,dr344,Queensland,Australia,
Cophixalus pakayakulangun,urn:lsid:biodiversity.org.au:afd.taxon:77e20a7e-04f5-47bd-a45d-66dc9a643267,dr344,Queensland,Australia,
Cophixalus petrophilus,urn:lsid:biodiversity.org.au:afd.taxon:fc5a6301-701d-4e0f-92e6-506423ea38f3,dr344,Queensland,Australia,
Cophixalus zweifeli,urn:lsid:biodiversity.org.au:afd.taxon:9f1cc87c-6c80-470c-ae55-07f124745c62,dr344,Queensland,Australia,
Coprosma acerosa,NZOR-6-123261,dr10574,Chathams,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr10574,North Island,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr10574,South Island,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr10574,,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr15860,,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr15861,,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Canterbury Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Gisborne Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Hawke's Bay Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Marlborough Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Nelson Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,North Auckland Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,North Island,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,"North Island, Auckland",New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,"North Island, Southern North Island",New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,"North Island, Volcanic Plateau",New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Otago Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,South Auckland,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,South Island,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Southland Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Taranaki Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Wellington Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,Westland Land District,New Zealand,
Coprosma acerosa,NZOR-6-123261,dr2153,,New Zealand,
Coprosma brunnea,NZOR-6-34805,dr2153,Canterbury Land District,New Zealand,
Coprosma brunnea,NZOR-6-34805,dr2153,Hawke's Bay Land District,New Zealand,
Coprosma brunnea,NZOR-6-34805,dr2153,Marlborough Land District,New Zealand,
Coprosma brunnea,NZOR-6-34805,dr2153,Wellington Land District,New Zealand,
Coprosma brunnea,NZOR-6-34805,dr2153,Westland Land District,New Zealand,
Coprosma brunnea,NZOR-6-34805,dr2153,,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr10574,South Island,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,Canterbury Land District,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,Marlborough Land District,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,Otago Land District,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,South Island,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,Southland Land District,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,Westland Land District,New Zealand,
Coprosma intertexta,NZOR-6-124307,dr2153,,New Zealand,
Coprosma obconica,NZOR-6-42800,dr10574,South Island,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,Canterbury Land District,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,Marlborough Land District,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,Nelson Land District,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,North Island,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,"North Island, Southern North Island",New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,Otago Land District,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,South Auckland,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,South Island,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,Southland Land District,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,Wellington Land District,New Zealand,
Coprosma obconica,NZOR-6-42800,dr2153,,New Zealand,
Coprosma obconica,NZOR-6-42800,dr376,South Island,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Canterbury Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Gisborne Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Hawke's Bay Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Marlborough Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,North Auckland Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,North Island,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Otago Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Southland Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,Wellington Land District,New Zealand,
Coprosma pedicellata,NZOR-6-19045,dr2153,,New Zealand,
Coprosma talbrockiei,NZOR-6-40014,dr2153,Nelson Land District,New Zealand,
Coprosma talbrockiei,NZOR-6-40014,dr2153,,New Zealand,
Coprosma virescens,NZOR-6-80603,dr10574,North Island,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Canterbury Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Gisborne Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Hawke's Bay Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Marlborough Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Nelson Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,North Island,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Otago Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,South Island,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Southland Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,Wellington Land District,New Zealand,
Coprosma virescens,NZOR-6-80603,dr2153,,New Zealand,
Coprosma waima,NZOR-6-42201,dr2153,North Auckland Land District,New Zealand,
Coprosma waima,NZOR-6-42201,dr2153,,New Zealand,
Coprosma wallii,NZOR-6-43328,dr10574,South Island,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,Canterbury Land District,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,Nelson Land District,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,North Island,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,Otago Land District,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,South Auckland,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,South Island,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,Southland Land District,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,Wellington Land District,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,Westland Land District,New Zealand,
Coprosma wallii,NZOR-6-43328,dr2153,,New Zealand,
Corchorus capsularis,https://id.biodiversity.org.au/node/apni/2902666,dr15863,Western Australia,Australia,
Corchorus capsularis,https://id.biodiversity.org.au/node/apni/2902666,dr15867,Western Australia,Australia,
Corchorus congener,https://id.biodiversity.org.au/node/apni/2918591,dr15863,Western Australia,Australia,
Corchorus congener,https://id.biodiversity.org.au/node/apni/2918591,dr15865,Western Australia,Australia,
Corunastylis,https://id.biodiversity.org.au/name/apni/81548,dr15860,Queensland,Australia,
Corunastylis,https://id.biodiversity.org.au/name/apni/81548,dr376,Queensland,Australia,
Corunastylis acuminata,https://id.biodiversity.org.au/name/apni/169074,dr15860,Queensland,Australia,
Corunastylis acuminata,https://id.biodiversity.org.au/name/apni/169074,dr15861,Queensland,Australia,
Corunastylis acuminata,https://id.biodiversity.org.au/name/apni/169074,dr15867,Queensland,Australia,
Corunastylis alticola,https://id.biodiversity.org.au/name/apni/178816,dr15860,Queensland,Australia,
Corunastylis alticola,https://id.biodiversity.org.au/name/apni/178816,dr15867,Queensland,Australia,
Corunastylis archeri,https://id.biodiversity.org.au/name/apni/169063,dr15860,Queensland,Australia,
Corunastylis archeri,https://id.biodiversity.org.au/name/apni/169063,dr376,Queensland,Australia,
Corunastylis conferta,https://id.biodiversity.org.au/name/apni/178825,dr15860,Queensland,Australia,
Corunastylis cranei,https://id.biodiversity.org.au/name/apni/169203,dr15860,Queensland,Australia,
Corunastylis ectopa,https://id.biodiversity.org.au/node/apni/3853155,dr1411,Australian Capital Territory,Australia,
Corunastylis ectopa,https://id.biodiversity.org.au/node/apni/3853155,dr15860,Australian Capital Territory,Australia,
Corunastylis ectopa,https://id.biodiversity.org.au/node/apni/3853155,dr820,Australian Capital Territory,Australia,
Corunastylis filiformis,https://id.biodiversity.org.au/name/apni/169237,dr15860,Queensland,Australia,
Corunastylis fimbriata,https://id.biodiversity.org.au/name/apni/170815,dr15860,Queensland,Australia,
Corunastylis fimbriata,https://id.biodiversity.org.au/name/apni/170815,dr15867,Queensland,Australia,
Corunastylis parvicalla,https://id.biodiversity.org.au/name/apni/178833,dr15860,Queensland,Australia,
Corunastylis psammophila,https://id.biodiversity.org.au/name/apni/178834,dr15860,Queensland,Australia,
Corunastylis pumila,https://id.biodiversity.org.au/name/apni/176235,dr15860,Queensland,Australia,
Corunastylis pumila,https://id.biodiversity.org.au/name/apni/176235,dr15867,Queensland,Australia,
Corunastylis pumila,https://id.biodiversity.org.au/name/apni/176235,dr376,Queensland,Australia,
Corunastylis rufa,https://id.biodiversity.org.au/name/apni/170786,dr15860,Queensland,Australia,
Corunastylis sagittifera,https://id.biodiversity.org.au/name/apni/169896,dr15860,Queensland,Australia,
Corunastylis sigmoidea,https://id.biodiversity.org.au/name/apni/178836,dr15860,Queensland,Australia,
Corunastylis valida,https://id.biodiversity.org.au/name/apni/178842,dr15860,Queensland,Australia,
Corybas,https://id.biodiversity.org.au/taxon/apni/51290524,dr1411,Queensland,Australia,
Corybas,https://id.biodiversity.org.au/taxon/apni/51290524,dr15860,Queensland,Australia,
